Unnamed: 0,Tweet,Date,Username,Hashtags,Category
515,"ORR road , Whitefield, sarjapur, varthur road.. please take this matter seriously. You are playing with our lives. @nitin_gadkari @narendramodi @bangalore traffic @bangalore mla",2019-10-17 18:12:35+00:00,Anurag271989,,Traffic
516,Please save Bangalore from traffic and accidents.Having the maximum road tax in the country but can't see any development. This city is 5 years behind all it's plan. Avg speed of commuters during office hour is 5kms/hr @PMOIndia @BSYBJP @FamousDeadEnd @nitin_gadkari,2019-10-17 16:58:13+00:00,Anurag271989,,Traffic
517,"Sir all this is good and your initiatives are admirable. Amidst all this, pls provide 'BASIC' living infrastructure to our so called Metro cities. An exhausted citizen, victim of the worst governance ever from Bangalore. no road, no water, no traffic management. All tax in drain",2019-10-17 14:21:08+00:00,devvratrajgopal,,Traffic
518,"Please do something in HMT main road towards Peenya metro station as well, we need buses, traffic is too bad, buses ll reduces private vehicles. Why it's too difficult to implement this. I think soon I ll buy my car and add to Bangalore traffic.",2019-10-17 13:25:08+00:00,Neelam9403,,Traffic
519,"Thank you sir, how this collected fine is utilized ?? Towards Bangalore road improvements ?? installing traffic signals ?",2019-10-17 12:04:21+00:00,DoRight1stTime,,Traffic
520,How None of the bangalore traffic signals have pedestrian traffic lights to cross the road..It's all over world and many cities in India...What is @blrcitytraffic police doing till now..Do you want pedestrians to die on daily basis?? @DCPTrNorthBCP @DCPTrWestBCP,2019-10-17 10:09:17+00:00,rajmalhotrasid,,Traffic
521,"@blrcitytraffic is handicapped by the incessant digging of @chairmanbwssb and apathetic attitude of @BBMPCOMM - Bangalore's 90% road problems are not the volume of traffic, it's the poorest road engineering and maintenance.",2019-10-17 03:06:22+00:00,sngrm_ptnk,,Traffic
522,"@narendramodi @AmitShah @CMofKarnataka dear sir, it’s been 6yrs from 2014. You all promised to solve Bangalore infra and traffic issues. All software companies are allowed to set along one main road. Few campuses hosts almost 15-20 companies. Almost 1 lakh people there..",2019-10-16 15:42:05+00:00,shivakumarns,,Traffic
523,"Been to Chennai for personal reasons. Find roads, traffic much better managed n maintained than Karnataka. Roads boundaries clearly marked, reflectors put all through, road signs too good. Karnataka, more of an exception. Bangalore traffic management is a joke",2019-10-16 15:28:32+00:00,NzPrabhu,,Traffic
524,"Confidence on Bangalore traffic. A cabbie leaves his car on the middle of the road, to go to a deserted place, pee and come back. Nothing moved all this while",2019-10-16 13:24:42+00:00,aditya1978,,Traffic
525,Police commissioner of Bangalore Sri Bhaskar rao IPS visit to Domlur ward 112 to discuss traffic conditions in airport main road today 16-10-19 ,2019-10-16 13:00:39+00:00,CrGundanna,,Traffic
526,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Traffic
527,"Dear @PiyushGoyal ji and @SureshAngadi_ ji , We are facing commute issues in Bangalore due to horrible traffic , Please look into our commute distress request near to above 5 lakhs commuters are using Hebbal-Bellandur-Sarjapur road , Majestic-Baippanahalli-Whitefield Contd...1/5 ",2019-10-16 10:10:24+00:00,manurljit19,,Traffic
528,"I think there should be a Nobel prize for ""i survived Bangalore traffic without any scratch on my vehicle"" Samples of candidates should be collected from silk board, Marathahalli, kundanahalli, kadubeesanhalli, kr puram bridge and old HAL road #bangaloretraffic",2019-10-16 08:23:13+00:00,mayankredkop,#bangaloretraffic,Traffic
529,"When there was a collection in white or black money,there will be group of 5 traffic police man will be standing, but if not none of them appears in road. Truth of Bangalore traffic police.Stucked in KRPuram railway under pass towards Mahadevpura #bangaloretraffic @blrcitytraffic",2019-10-16 04:30:31+00:00,vinay1702,#bangaloretraffic,Traffic
530,I was in Cochin few months back and traffic on the highway was worst than Bangalore Ring Road. Not sure if people are crying there or became part of your life #bangaloretraffic,2019-10-16 03:49:57+00:00,vinHmaha,#bangaloretraffic,Traffic
531,"People have no idea how free bangalore traffic in d north west, west, south, side of bangalore. Inside center of city no city is ever traffic free,the main traffic concerns are in electronic city marathalli silk board tin factory. Outer ring road this is because of outsiders 1/2 ",2019-10-16 03:15:14+00:00,Nothngisgud,,Traffic
532,"Kanakapura Road is probably the worst road in Bangalore with the huge amounts of garbage, numerous potholes and continous pipe laying work etc. taking up at least half the width of a very narrow road. To add to it, hardly any traffic policemen. ",2019-10-15 17:54:56+00:00,imsvmanjunath,,Traffic
533,"In my company , I often hear complain about Bangalore traffic situation..best part is most of the complaining people come by car and then they say ""oh god today there was too much vehicle on road "" #bangalore_traffic #bangaloretraffic #Bengaluru",2019-10-15 15:40:41+00:00,Pranav_means_om,#bangalore_traffic #bangaloretraffic #Bengaluru,Traffic
534,"#BangaloreTraffic Best place in the world, No city in the world can beat Bangalore traffic. Guess my route! Wh***i***te F***ie***d road to Heb***bal. Metro will start soon****! ",2019-10-15 15:15:16+00:00,giridharsharma,#BangaloreTraffic,Traffic
535,"Joshi sir, when will Tumkur-Bangalore change from 2 lane to 4 lane as it accommodate entire Karnataka traffic? Pls discuss with Sri Nithin Gadakariji and get this work commence immediately. You have been experiencing the road from Chitradurga to Hubli is going in snail pace,",2019-10-15 15:09:03+00:00,CRudraswamy,,Traffic
536,@Bengaluru2050 as of today there is no road in Bangalore if you do want to travel from Whitefield to Banashankari where in we are not struck in traffic. All the connecting roads and main roads are dug by one agency or the other.,2019-10-15 14:50:52+00:00,RajaniSampangi,,Traffic
537,"Me: I ll leave office late to avoid traffic Outer Ring Road : NOT TODAY 10+ tech parks within distance of 5 km, lacs of employees ! People spending hours in traffic ! This city is really getting worst ! #bangaloretraffic #ORR #bangalore ",2019-10-15 14:41:21+00:00,iK4R4N,#bangaloretraffic #ORR #bangalore,Traffic
538,mahadevapur to reching sarjapur road 2 hour journey What a bangalore traffic #bangaloretraffic,2019-10-15 13:48:14+00:00,manikarnegwadi,#bangaloretraffic,Traffic
539,Worst traffic in Bangalore.....only 5kms....taking time more than 1 and half hours...from windtunnel road to Bellandur,2019-10-15 12:25:25+00:00,neetu072010,,Traffic
540,"Hi public TV, You people will show always do Sivakumar and only political dramas, Could you please show the traffic jams we face in Bangalore almost 5 hours in road ...please do something sir help us",2019-10-15 11:52:18+00:00,rjaikumar035,,Traffic
541,"If you want to understand gravitational time dilation near a black hole, just go to Sarjapur road in bangalore. Every minute spent in traffic feels like 3 weeks.",2019-10-15 10:02:05+00:00,leftanantkernal,,Traffic
542,#Bangaloretraffic Traffic Jams is the major problem at Bangalore city.ultimately it harm to people health &amp; Take too much time to travel on Road.There is also difficulty in arriving at flight time &amp; train time.,2019-10-15 05:52:50+00:00,sujata_trivedi,#Bangaloretraffic,Traffic
543,1/n - Bangalore traffic has gone beyond redemption I believe. City should win the award for the most unplanned city which has seen exponential growth. IT boom seems to be a bane now I say unplanned because there is absolutely no other mode of transport than Road,2019-10-15 05:08:35+00:00,rajesh_v_rajan,,Traffic
544,"Smooth?? Bangalore teaches you to appreciate any city where traffic moves, smoothly or otherwise. Periodic visits to the MG Road vicinity in Bangalore is how one maintains his equanimity while driving (crawling) on Mumbai’s WEH.",2019-10-15 04:44:04+00:00,sidharthone,,Traffic
545,"Stop migration ,people stay in ur own places don't target 1particular City like Bangalore for ur greedy needs &amp; don't blame traffic &amp; Govt wether be it JDS, BJP or Cong for this matter use public transport &amp; don't pull ur own toys to road for ur greedy comfort #bangaloretraffic",2019-10-15 04:01:19+00:00,Aj47913773,#bangaloretraffic,Traffic
546,"@PCMohanMP Sir, as our MP do you have the authority to ensure better use of Bangalore East Railway Station and allow scheduled stoppage for all trains at Bangalore East Railway Station so that you can help people travel and also reduce road traffic.",2019-10-15 03:44:01+00:00,kiranmsj,,Traffic
547,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Traffic
548,"#traffic in #nammabengaluru on #kanakapuraroad going North lined up all the way to rhe ring road signal @JP Nagar, Bangalore South https://www.instagram.com/p/B3n4FI1lq8e/?igshid=1vfj6a3i0woh8",2019-10-15 03:03:29+00:00,1deymataram,#traffic #nammabengaluru #kanakapuraroad,Traffic
549,#bangaloretraffic : stuck in traffic on outer ring road for more than 2 hours yesterday evening. Govt is just not doing anything. @narendramodi :please do something for the people in Bangalore as we are in the IT hub of India paying so much tax to the govt and suffering on this. ,2019-10-15 03:02:50+00:00,nidhisakunia,#bangaloretraffic,Traffic
550,"1960s :: Traffic On The Intersection of Brigade Road and M.G.Road , Bangalore ",2019-10-15 03:00:45+00:00,IndiaHistorypic,,Traffic
551,Usual traffic on outer Ring Road leading to Marathahalli from KR Puram. 1 hour to cover 3 kilometres. People in Bangalore should just give up on traffic.,2019-10-15 02:59:43+00:00,abhishekgpsy,,Traffic
552,"Driver education is also equally important. Most of the menace on Bangalore road is due to erratic driving habits of Cabs, Buses and Auto guys ! They start and stop at their will without any consideration to traffic ! #bangaloretraffic",2019-10-15 02:46:08+00:00,jainswapnil,#bangaloretraffic,Traffic
553,"#bangaloretraffic @blrcitytraffic After a long day at work, spending 2-3 hours on road to cover a distance of 10kms - what is wrong with Bangalore? It's not frustrating anymore, it's killing. Traffic jam everywhere! @BSYBJP @BJP4Karnataka @BBMPCOMM",2019-10-14 17:40:00+00:00,dilip_0235,#bangaloretraffic,Traffic
554,Road traffic is one of the reasons for choosing Chennai over Bangalore. Bangalore traffic is a nightmare. #bangaloretraffic,2019-10-14 17:35:17+00:00,Thauqeer1,#bangaloretraffic,Traffic
555,"@blrcitytraffic @nitin_gadkari 1/2. this is the condition of traffic in Bangalore. Peak hr avg speed is 7 Kms/hr. Frm JP Ngr to Whitefield. BTM lake road dug up, traffic chaos at AXA signal and silk board due to metro work, ORR Jam, traffic cops not seen at major bottle necks. ",2019-10-14 17:11:19+00:00,SantoshVishnoi,,Traffic
556,@BBMPCOMM @BSYBJP sir.. Bangalore deserves better traffic..they just dig some road and traffic jammed like hell in doddanekundi..,2019-10-14 16:06:50+00:00,Sandeepktg,,Traffic
557,@nitin_gadkari sir does Bangalore deserve a city where there is no system on traffic system. A state which contribute higher tax and collect highest road tax without any infrastructure?,2019-10-14 15:30:37+00:00,sachiswain75,,Traffic
558,"Few days ago, a manhole near my house started overflowing. To tackle that, Bangalore Municiple decided to completely destroy the road. The two lane road has now reduced to less than a half lane with traffic... https://www.facebook.com/100006365016208/posts/2437096683179142/",2019-10-14 14:10:50+00:00,amansinha07,,Traffic
559,If this infra work get completed in 6 months then it's big development and big relief. Hope upgraded road will last for atleast 2+ years. As most of infra work running behind schedule in Bangalore we doubt this. Let's wait and watch. #Bangalore #Traffic,2019-10-14 13:42:37+00:00,Satheeshamin,#Bangalore #Traffic,Traffic
560,The entire work-life has been hit due to ongoing work on outer ring road near #Doddanekkundi. Central Bangalore is on a stand still. People have been stuck in static traffic for 4-5 hours. @blrcitytraffic #wakeupbangalore,2019-10-14 13:32:11+00:00,hnhfounder,#Doddanekkundi #wakeupbangalore,Traffic
561,Dedicated bus lanes being trialled on Outer Ring road @WeAreBangalore #Bangalore #Bengaluru #Traffic ,2019-10-14 13:10:29+00:00,keerthan_g,#Bangalore #Bengaluru #Traffic,Traffic
562,Looks like Bangalore cars mated last week and produced many kids &amp; left them on road to ride!! #traffic #MondayBlues #ecoworld :'(,2019-10-14 12:44:27+00:00,krimsonred,#traffic #MondayBlues #ecoworld,Traffic
563,Bangalore Traffic Police issues a challan to an ox for riding a cow on public road without helmet.,2019-10-14 05:02:26+00:00,knotsoyoung,,Traffic
564,@narendramodi Sir would request you to look at the road condition of Bangalore.The entire road of Bangalore is digged and with open potholes with consequences is long traffic jam and vehicles stuck in either potholes or digged area. Plz take corrective action,2019-10-14 04:04:39+00:00,Anupamarohit,,Traffic
565,@BBMPCOMM Sir most of the traffic Jaam in Bangalore due to bad road. One of the Eg. Jaam at Manyata Tech park right opposite to BEL Corp. Ofc. Due to big big pathols. Seek your support,2019-10-14 02:02:02+00:00,apka_raghu143,,Traffic
566,"@nitin_gadkari Respected Sir, Request your intervention, we are everyday facing traffic problem from Hinjawadi to Sinhagad Road, via Mumbai Bangalore Highway. Taking 2 and half hours everyday to complete 28 KM journey.",2019-10-13 16:43:49+00:00,PrasadavinashB,,Traffic
567,"@PCMohanMP Sir, as our MP do you have the authority to ensure better use of Bangalore East Railway Station and allow scheduled stoppage for all trains at Bangalore East Railway Station so that you can help people travel and also reduce road traffic.",2019-10-13 14:54:32+00:00,kiranmsj,,Traffic
568,"Most traffic websites talk about how they offer quality visitors, but in fact they use BOTS or AUTOMATED PROGRAMS . WE DON'T DO THAT!! We provide UNIQUE and REAL visitors, increasing your website traffic and boosting alexa rankings. http://SocialSpinner.net #websitetraffic",2019-11-04 17:19:26+00:00,SocialSpinner1,#websitetraffic,Traffic
569,"@investkarnataka pls ask @BBMPCOMM to provide better infrastructure. Every road has potholes, uneven manholes. Traffic jams all over. People spend 4-5 hours a day in commute. Garbage everywhere. Its a mess. Why call other people to Bangalore and ruin their life? ",2019-10-13 13:58:16+00:00,nikhil_s23,,Traffic
570,"Inspite of MV act, still you can see many skipping traffic signals, driving in opposite direction and one way and there are many defaulters. It has become scary to drive in Bangalore and this is besides the pathetic road conditions Hope the govt will take some action now atleast",2019-10-13 11:57:30+00:00,srinivenkat95,,Traffic
571,"Sir the revolution to uplift country is not effective, traffic and road conditions of Bangalore needs attention at highest levels. Jai hind ",2019-10-13 02:35:41+00:00,RajeshRewari,,Traffic
572,Just a “ normal” 12 miles in Bangalore traffic. Remind me not to moan about the D road again. #saturday #traffic #congestion #slow.,2019-10-12 14:44:53+00:00,PhilipjHesketh,#saturday #traffic #congestion #slow,Traffic
573,"Today at 11:00 am i was heading towards my college (SURANA COLLEGE SOUTHEND CIRCLE JAYANAGAR, BANGALORE) to submit my marks card then a traffic police caught me as i was not wearing helmet and when i approached his chowki beside the road he was asking me to bribe him but i didnt",2019-10-12 05:47:17+00:00,Sourabh30050090,,Traffic
574,"Certainly this is not the best idea for a dedicated bus lane. Despite road widening, that's are traffic jams across city. Indiscipline both by @BMTC_BENGALURU drivers n others, it's danger Palike’s ‘brilliant idea’ for population control - Bangalore Mirror ",2019-10-12 05:35:13+00:00,Ananthaforu,,Traffic
575,"Please help in developing Bangalore East Railway Station. Also do provide stop for all trains at Bangalore East Railway Station, it will also help to reduce road traffic and help people travel and not just run trains @srdomsbc @PiyushGoyalOffc @PCMohanMP @PMOIndia",2019-10-12 03:58:56+00:00,kiranmsj,,Traffic
576,"Things raindrops hurtling toward Bangalore see: That one road near Garuda Mall with legal contra-flow traffic, all the other roads with *illegal* contra-flow traffic, and usable cycle lanes across Jayanagar. Okay, maybe not that last one. #bangalorerains",2019-10-11 18:27:41+00:00,rainbotblr,#bangalorerains,Traffic
577,I just call to Mr. Raghupathy he is a inspector of old airport Road traffic police station. He said he can't do anything. This proof how useless is Bangalore Traffic Police,2019-10-11 09:47:14+00:00,krbswjt,,Traffic
578,Precious time is lost in #Bangalore #Traffic at Outer Ring Road! What a colossal waste of resources! Why #bbmp allows such mindless constructions?,2019-10-11 04:42:31+00:00,shinuabhi,#Bangalore #Traffic #bbmp,Traffic
579,"The plight of Mumbai Bangalore highway is horrible, in spite of being one of the arterial roads with heaviest traffic! Can the Central / State govts do something? Else why are we still collecting toll if the road is full with potholes?",2019-10-11 00:10:51+00:00,ParanjpeSunil,,Traffic
580,Road conditions pathetic in Bangalore ..Government traffic rules and taxes applicable without concession. When government impose penalty for road digger? ,2019-10-10 05:49:12+00:00,Nationfirst_V,,Traffic
581,@PiyushGoyal ji request if a few members of the Signal Engineering team of Rlys are sent to Bangalore for Comprehensive study of road signal mgmt which I am sure can help solve some of the traffic problem here. Considering state and central govts are aligned you could charge them,2019-10-10 04:07:42+00:00,hari_krishnaraj,,Traffic
582,"@blrcitytraffic @BlrCityPolice @AddlCPTraffic @nitin_gadkari I was riding at 45-50km/h near Electronics City to GB Palya road, cops caught me saying it is 68km/h and demanding 1000Rs, 2000Rs simply. I have to give 200Rs bribe to that Cheap Beggar Poor Traffic of Bangalore.",2019-10-09 15:43:35+00:00,iSnehanshu,,Traffic
583,"#100daysofhappiness Day 8 was mostly spent on the road, returning from Kerala to Bangalore. We took a new road to avoid Dasara traffic and the highlight was driving on some brilliant roads through emerald-green fields.",2019-10-09 13:22:00+00:00,devikarjv,#100daysofhappiness,Traffic
584,Just because you cannot manage traffic you close a road??? Observing this all over Bangalore.,2019-10-09 09:15:49+00:00,vivek___r,,Traffic
585,Please do somethning about the traffic. Such a pathetic situation in Bangalore. Bellandur area is getting worse day by day. Come visit Bhoghanahalli road sometime,2019-10-09 05:53:56+00:00,Nishcha39465021,,Traffic
586,Possibly this was the good time for bbmp to fix the potholes and pathetic condition of Bangalore roads. Although its zero traffic but if the road is full of potholes the drive is never enjoyable. Please support for the request on getting the roads constructed in Bellandur,2019-10-08 18:03:34+00:00,deepPramanik82,,Traffic
587,"@swachhbharat @SwachhBharatGov @PMOIndia kindly arrange a waste disposal place in gandhipuram , whitefield,bangalore. We residents are facing big troubles. The waste is lying on the road and causing a big problem to traffic also. Pls take this on priority",2019-10-08 08:14:23+00:00,ameen2409,,Traffic
588,"Dear Commissioner sir, most of busy roads in Bangalore have huge traffic congestion and morning evening traveling time is very high to places like Whitefield, KR Puram, Silk board junction and beyond, electronic city, bannerghatta road, OOR, kormangala IRR...",2019-10-08 03:16:03+00:00,Venky_RCB,,Traffic
589,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Traffic
590,"1.All main road should be No parking zone . 2.why should all bmtc buses should reach majestic, market,shivaji nagar it creates more traffic in bangalore city. 3.single driving of cars should be banned inside city. 4 . Empty commercial vehicles shouldn't be allowed to move in city",2019-10-07 14:50:54+00:00,pradeep_r_gowda,,Traffic
591,Just come around manyata tech park to see the traffic issues and road quality Recently visited Cochin during sabarimala prilgrimage -felt ashamed of seeing the state of Bangalore,2019-10-07 13:41:06+00:00,n81shrikanth,,Traffic
592,Did you know that the Residency road flyover in Bangalore was the first flyover to have a traffic signal? This is what disruption is,2019-10-07 10:41:10+00:00,peeleraja,,Traffic
593,@PMOIndia @BBMPCOMM @nitin_gadkari this is how Bannerghatta Road looks . This is most important road in bangalore that slows down day traffic by 30 min anytime minimum. No action taken.metro work is also halted. ,2019-10-07 06:35:29+00:00,silverline246,,Traffic
594,"@BSYBJP Good evening CM sir. Kindly note the below inconvenience that has caused delay &amp; slow moving traffic at Bangalore Pune highway , around 60 kms from Tumkur.I believe you shall be passing through this route &amp; the Police are asking the vehicles to take service road..",2019-10-06 14:40:05+00:00,AshwiniRajaram,,Traffic
595,"Exactly, if you take any interior road avoiding highways it's so full of potholes and mud pits. All the traffic in bangalore from every corner are directed to few highways, tolled and ring roads natural to cause a jam there. Its a choice between infamous bangalore traffic or mud ",2019-10-06 09:20:13+00:00,amitshukla53,,Traffic
596,"Eliminate abuse of blatant violation of traffic by Jaideep Logistics and Vishal Tourists in 3rd main road , Chamarajapet,Bangalore 560018 ,between 1St and 2nd cross , near Maheshwari Gas Agency.This is blatant violation of law Definitely Modi will appreciate Police . ",2019-10-06 00:23:13+00:00,raghuveerpd,,Traffic
597,#Bangalore A stretch of Old Madras Road to be widened to ease traffic at Tin Factory - ,2019-10-05 19:30:08+00:00,bangalore_pulse,#Bangalore,Traffic
598,Dear sir most of the traffic in bangalore is due to parking what I think is to allocate corner sites of main roads for parking and no parking near road side or on footpath,2019-10-05 17:07:55+00:00,ravichandransg,,Traffic
599,It's raining cat and dogs in Koramangala. But not in Lavelle road. Bangalore mei bc air traffic bhi jyada hai. Baadal are stuck somewhere.,2019-10-05 16:05:18+00:00,baniyabuddhii,,Traffic
600,"What about junctions in Bangalore south. bommnahalli begur road Jn, begur road RTO d c halli Jn. The latter require a traffic signal. ",2019-10-05 08:04:29+00:00,drsdm23,,Traffic
601,"There are ambulances stuck in mid of road like holding their valuable lives in Bangalore roads reason traffic... If it rains then gone case ""Mo mercy at all straight away can take to graveyard"" Time and tide never come - keep this in mind #BangaloreTraffic",2019-10-04 18:02:10+00:00,royal_dinesh,#BangaloreTraffic,Traffic
602,Bangalore municipality has found best solution for traffic.. dig up the road.. no road.. no traffic.. no problem.. #bangaloretraffic,2019-10-04 17:02:50+00:00,agni_akash,#bangaloretraffic,Traffic
603,It rained heavily in Bangalore and I was the traffic on one road and my driver took another route and I became one of the very few traffic in the other route ,2019-10-04 16:53:59+00:00,myopsnoturs,,Traffic
604,"Please open signalled cross road on Marathahalli . Bangalore roads r not wider 4 U turn ahead of closed junctions. Illegal parking of cabs, unattended Bounce &amp; private out station r biggest traffic jam creators on ORR. Unfortunately all pvt busses r owned by politicians.",2019-10-04 16:07:55+00:00,MadhavaSN,,Traffic
605,Bangalore is getting worse day by day. Road conditions are pathetic and traffic is nightmare. I am sure some cults we call politicians may not be bothered at all though.,2019-10-04 16:07:42+00:00,deepakmca05,,Traffic
606,Thrs a loss of 30000 crores for companies on Marathalli outer ring road just bcoz of traffic. Not entire Bangalore. Now we will be branded as heartless ppl,2019-10-04 15:30:30+00:00,venkatesh_rvk14,,Traffic
607,@BenakeAnil @Belagavi_infra @allaboutbelgaum @Belagavi_info @aaiblgairport Near SC MOTORS AIRPORT ROAD AS WELL BANGALORE HIGHWAY. Bridge underpass heavy traffic jam up to killa nearly 1.5 km due to rain water storage there is no action taken place till today also same,2019-10-04 13:10:19+00:00,Nagaraj32200389,,Traffic
608,"@airtelindia @Airtel_Presence @airtelnews this is the speed we get in our area. This, coupled with your frequent broadband disconnections - hope u can imagine the plight of people who work from home! How much is ur contribution to increase the road traffic in bangalore?? ",2019-10-04 10:02:06+00:00,lalit_maskara,,Traffic
609,"What about South Bangalore? Silk Board, Bommanahalli, Electronic City, Bommasandra are all reeling under traffic jams. Similarly Bannerghatta road is choked with traffic.",2019-10-04 09:45:14+00:00,shaviswa,,Traffic
610,"Most traffic websites talk about how they offer quality visitors, but in fact they use BOTS or AUTOMATED PROGRAMS . WE DON'T DO THAT!! We provide UNIQUE and REAL visitors, increasing your website traffic and boosting alexa rankings. http://SocialSpinner.net #websitetraffic",2019-11-04 17:19:26+00:00,SocialSpinner1,#websitetraffic,Traffic
611,"@sardesairajdeep Dear sir, I want you to telecast a show in your prime time on Bangalore's worst road and traffic condition. One can find more a pot holes than a proper road in Bangalore.",2019-10-04 04:51:41+00:00,Amresh57003544,,Traffic
612,"Sir Best case study is Bangalore. Most of the IT corridor employees using budget cars with single occupancy. Especially CV Raman nagar,bwc, Kaggadaspura main road. Bangalore needs Singapore London style prime time and downtown traffic rules.",2019-10-03 16:28:35+00:00,sateesh7447,,Traffic
613,@krpuramtrfps @btppubliceye Today it was a blockade around 11am. This road is not meant for this much traffic. Request Bangalore Traffic Police to make this a complete one way traffic or limit this to only BMTC Depot buses and block it for public. Complete nuisance for public ,2019-10-03 16:21:21+00:00,abhijithdev,,Traffic
614,Bangalore Traffic Police ; stop people from driving on the footpath on old Madras road. It happens right in front of Byappanahalli police station. It really shows your commitment to catching traffic offenders.,2019-10-03 16:08:56+00:00,jaR_luhaR,,Traffic
615,"Bangalore in unfortunately the last place one wants to be when on the road in Monsoon. No proper channel for water to go or permeable surfaces left for water to penetrate, topped with extra traffic as everyone is driving their cars (and obviously with only 1 person in a car)! ",2019-10-03 14:19:35+00:00,Nirzaree,,Traffic
616,@PMOIndia @narendramodi @nitin_gadkari @CMofKarnataka See the reality of roads in Bangalore but govt want traffic rule act to be followed. What about road infrastructure??. They are digging the road &amp; left after putting the pipe bla bla . @aajtak @ABPNews @ndtv @republic,2019-10-03 05:36:14+00:00,rksyadav18,,Traffic
617,This is for everyone who were opposing increased traffic fines.The bikers u see on the wrong lane of the road are well educated and most of them must b engineers as this is a photo from Bangalore.This ignorance caused a kms long jam.Traffic violators should be punished..period ,2019-10-03 05:03:09+00:00,narainpeeyush,,Traffic
618,"@BBMPCOMM Horrendous traffic snarls on Bangalore roads this evening after heavy rains, still continuing. All underpasses on the Ring Road are flooded. Pathetic situation.",2019-10-02 17:14:42+00:00,suddenshiv,,Traffic
619,"@nitin_gadkari Sir I respect you new traffic rules and the fine. But have you ever thought the roads which we are using in Bangalore is worst than a road in village. People here are driving putting there life on risk, everywhere the roads are mined.",2019-10-02 02:58:44+00:00,Akash81677480,,Traffic
620,"As Being Faced by me during many situations and incident where Traffic Police have fined for non violation of traffic rules. I would like to mention the Latest Incident Date 30/09/2019 Near Devnga Hostel Road ,Bangalore at around 2 to 2.30 pm afternoon .",2019-10-01 06:23:47+00:00,sandeep52478,,Traffic
621,"An 120 kg Obese Traffic Inspector at SJP Road busy collecting fines , he can’t move immediately so what is the use in asking him about improvements which he not all interested. I tell you Bangalore Police is going to dogs . Extremely Sorry to use this word.",2019-09-30 17:54:16+00:00,NRRavish2,,Traffic
622, okay 370 is gone. Now can you do some thing to solve Bangalore traffic problem??take a ride around lalbagh and give us foot path. And also ask does bbmp have brain or what that their waste collecting autos refil lorry's in the middle of a road!!,2019-09-30 16:24:18+00:00,Prashan14017962,,Traffic
623,Just upgraded from hyundai petrol manual hatchback to skoda diesel automatic sedan. 1st commute today in Bangalore traffic and What a fcking delight on the road it is! #SkodaRapid,2019-09-30 08:02:42+00:00,THat_anta,#SkodaRapid,Traffic
624,"I was traveling (on 29th Sep) in MG road, Bangalore with my wife today and faced harassment by same three traffic cops twice while going and coming back. These police were standing in a less traffic road and were stopping all private vehicles and were demanding money. ",2019-09-30 05:37:02+00:00,SudeepGhosh_88,,Traffic
625,Traffic or u can call it waiting line @Toll on Bangalore Pune Highway. Navayuga Bengalooru Tollway. 15+ mins waiting time. @nitin_gadkari this is why we dont like paying toll and that too even after paying road tax @envyk_blr @its19anand @Ish_Bhandari @narendramodi,2019-09-30 04:53:30+00:00,iampankajsjain,,Traffic
626,"Sir, Great to have you as Commissioner of Bangalore. Please advice to work seriously on traffic jams between Banashankari Temple to Nice Road.",2019-09-30 04:38:41+00:00,KantarajT,,Traffic
627,"Good initiative sir, maintaining smooth traffic in Bangalore is a nightmare with a lot of the people not following rules. Sir, I am commuting via tin factory to Whitefield daily, the major issue for traffic there is BMTC stopping infront of railway station or in middle of road.",2019-09-30 03:51:39+00:00,mohitmrao2007,,Traffic
628,"@PoliceBangalore I, having Rt leg paralysis, wasn't able to cross the road, near Lalbagh park. Traffic officer on duty stopped the vehicles to let me cross the road. Deeply touched by the Care showed by him. Thank You Bangalore Police.",2019-09-30 01:40:29+00:00,VeeruSinghSokhi,,Traffic
629,@CPBlr also I don’t understand why always bus stops are just before the road or just after the road. This is causing traffic too. Many areas in Bangalore railways gates where traffic piles up. We have more vehicles than roads. More demand less supply hence huge suffocation,2019-09-29 17:47:44+00:00,LohitKrishna2,,Traffic
630,"@CPBlr Sir one of the ways to reduce traffic is by making car pooling mandatory. Atleast ppl shd think of making groups within a area or an office to make it effective. Moreover Bangalore has no escape routes unlike other cities, we have one narrow road connections.",2019-09-29 17:44:49+00:00,LohitKrishna2,,Traffic
631,Choose from our wide range of #GiftCards and gift your loved ones something special with #AirtelPaymentsBank. Download the #airtelThanks App today!,2020-09-04 04:48:16+00:00,airtelbank,#GiftCards #AirtelPaymentsBank #airtelThanks,Traffic
632,It will be good if BMTC buys small buses for Bangalore as the roads are very narrow and too much problem in taking U-Turn . Pilot project should be launched in one of the high density traffic road @rk_misra @kiranshaw @TVMohandasPai,2019-09-29 16:06:49+00:00,ami_pam,,Traffic
