Unnamed: 0,Tweet,Date,Username,Hashtags,Category
1587,BBMP must Sit together with BWSSB Officials &amp; Ensure Infrastructure is Built to transfer Excess Water from the Lakes to Water Treatment Facility of BWSSB &amp; Recycled &amp; Supplied back to BWSSB's Water Storage Tanks such that they can be Supplied by BWSSB to Consumers.. @BBMPCOMM,2019-10-11 15:32:17+00:00,honestcitizen8,,Water
1588,@bwssbchairman @BBMP_MAYOR @BBMPCOMM ward 160 near Manipal hospital bwssb valve hole. This was fitted few months back and left open like this on the road. People walking on the road are in danger of stepping inside it and fracturing the leg . Why your personal are so careless? ,2019-10-11 12:53:41+00:00,veenasurya,,Water
1589,"How long RR Nagar, BEML 3rd Stage Basaveshwara Layout resident to suffer this inhuman treatment of BWSSB &amp; BBMP? A seen shown below. Two wheelers are skids during rainy days. ",2019-10-11 12:36:12+00:00,KnValsakumar,,Water
1590,"@Tejasvi_Surya don't gt overwhelmed with too many initiatives at d same time, solve 1 prblm at a time.example BWSSB, BMRCL,Bbmp officials never fulfilled ur statement of Motorable Bannerghatta road in 10 days.u will become scapegoat in this entire drama..stratigise..best wishes",2019-10-11 09:13:36+00:00,ShashiprasadR,,Water
1591,Will you direct BBMP officers to lodge an FIR against BBMP and BWSSB for damaging the roads in Bangalore? The entire Bangalore city is in Chaos. When are you fixing the roads?,2019-10-11 06:52:50+00:00,Saintajay,,Water
1592,Erli sir nimmasarakara sarvajanikarige nirubiduthilla kelidare cmyelovne lanchakodovrige mathranirubidabekenddu elladidare varakomme nirubidallu bekadre cmnehogikelabekanthe nimmasarakaradalli sarvajanikarige nirukodalva yelladukkulanchakodbekka nirinabillukattiyu bwssb cotonpete ,2019-10-10 20:41:19+00:00,Vojayachandra1,,Water
1593,Sir bwssb cottonpetevalaya sarvajanikarige nirubiduthilla lodgegalige lanchapaddedu dinanithya nirubiduthiddare kelidare cmyelone lanchakodovrige mathranirubidabekenddu elladidare varakomme nirubidallu bekadre cmnehogikelabekanthe nimmasarakaradalli sarvajanikarige nirubiduthilla ,2019-10-10 20:35:49+00:00,Vojayachandra1,,Water
1594,Sir bwssb cottonpete sarvajanikarige nirubiduthilla lodgegalige dinanithyasarabarajumaduthiddare lanchapaddedu kelidare cmyelone lanchakodovrige mathranirubidabekenddu elladidare varakomme nirubidallu bekadre cmnehogikelabekanthe nimmasarakaradalli sarvajanikarige nirubidalva ,2019-10-10 20:06:26+00:00,Vojayachandra1,,Water
1595,"Ladies and Gents, the wait is finally over! I present to you my EP #REALMS dropping in less than 48hours!! Pre-add/pre-save link here https://music.empi.re/realms #RealmsEP",2020-09-08 17:08:59+00:00,wandecoal,#REALMS #RealmsEP,Water
1596,Adarenu prayojana bwssb cottonpetevalaya sarvajanikarige nirubiduthilla lodgegalige lanchapaddedu dinanithya nirubiduthiddare sarvajanikarige nirubiduthilla cmgehogiyellu anthavre cmyelovne lanchakodovrige mathranirubidabekenddu bekadakadeyella stoppergalanu halavadisikondiddare ,2019-10-10 20:02:06+00:00,Vojayachandra1,,Water
1597,Swamigale bwssb cottonpete hosakolavegalannu hakidamele nirusariyagibiduthilla addare lodgegalige duddupadedu dinanithya nirubiduthiddare sarvajanikarige nirubiduthilla kelidare yedfurappayelavne lanchathindu nirubidabekku anthaanthavre nimmasarakara sarvajanikarige nirukodalva ,2019-10-10 19:42:26+00:00,Vojayachandra1,,Water
1598,Pujya cmji bwssb cottonpete halekolavegalueddaga niruchannagibaruthithu hossa kollavegalannujodisidamele nirusariyagibiduthilla addare lodgegalige dinanithyasarabarajumaduthiddare sarvajanikarige nirubiduthilla kelidare cmgeyeli anthavre bekkadakadde stopper halavadisikondiddare ,2019-10-10 19:37:20+00:00,Vojayachandra1,,Water
1599,"Held inspection of ongoing Metro work with officials from #BMRCL, #BBMP, #BWSSB and @blrcitytraffic near Sagar Hospital, Mini Forest, Jayadeva Hospital at #Bannerghatta Road on Wednesday. 1/2",2019-10-10 18:29:59+00:00,Sowmyareddyr,#BMRCL #BBMP #BWSSB #Bannerghatta,Water
1600,"What work actually these BDA, BBMP, BWSSB people even do apart from filling their pockets. No matter which government is there until and unless there is a change in these official bodies nothing will change in Bengaluru. Pathetic condition from Cottonpet main road to white field",2019-10-10 17:20:52+00:00,AkshayKatariyaa,,Water
1601,Water-logging will soon be a thing of the past as BWSSB is set to clear the city’s drainage lines. ,2019-10-10 16:30:00+00:00,BangaloreMirror,,Water
1602,I got this on some telegram group. Sharing with larger audience. Hope people don't do the same out of frustration. Sources: https://shrts.in/fCkW Wake up #BBMP and #bwssb P.S: I'm not the initiator of this act. ,2019-10-10 14:57:22+00:00,pratsgerrad007,#BBMP #bwssb,Water
1603,"Roads get laid before elections. Break at the first rains. Remain broken until next elections about to happen. Repeat. BBMP, BWSSB, shady road contractors, politicians - all responsible but all they do is buck passing. @cpronammametro is the newest stakeholder to the group",2019-10-10 13:56:39+00:00,kshitijb,,Water
1604,BWSSB water you get is virtually free. Actual cost of water is hundreds of times more. Buy 1 litre of bottled private water for example. ,2019-10-10 13:52:20+00:00,ShyamSPrasad,,Water
1605,"@chairmanbwssb Dear Sir, No action taken regd BWSSB-2019-10-03-70535/70274. Actual AEE for Parappana Agrahara Main Rd(Ward#191) has committed to complete by End October(no work since months). Plz follow up. @BBMPCOMM @BBMP_MAYOR Can road asphalting be done by November-1st week?",2019-10-10 11:46:12+00:00,PandaAshutosha,,Water
1606,Thank You Your Complaint has been registered Complaint Number: BWSSB-2019-10-08-71264 Complaint Category: Sewerage Complaint forwarded to AE AECS Layout-1 Service station Mobile number 9845411488 of AE: Darshan Y B Your complaint will be resolved soon BWSSB,2019-10-10 11:24:15+00:00,jagan_hari,,Water
1607,"ಮಾನ್ಯ @chairmanbwssb ಅವರಿಗೆ ಧನ್ಯವದಗಳು. ಬೆಳ್ಳಂದೂರು ಜನಸ್ಪಂದನದಲ್ಲಿ ಹೇಳಿದಂತೆ 12Oct ಕೆಳಕಂಡ BWSSB ಕಚೇರಿಗಳಲ್ಲಿ ಜಲಸ್ಪಂದನ ಆಯೋಜಿಸಲಾಗಿದೆ. 1.ಜಲ ಸಂಪರ್ಕಕ್ಕೆ ಸಂಬಂಧಿತ ಸಮಸ್ಯೆ, ಸಂಪರ್ಕ ನಿರಾಕಾರದ ಪರಿಹಾರ 2. ಕೊಳಾಯಿಗಾರರ ಹೆಚ್ಚು ಶುಲ್ಕ ಸಮಸ್ಯೆ 3.ನೀರು ಸರಬರಾಜು ಹಾಗೂ ಒತ್ತಡ ಸಮಸ್ಯೆ 4.ರಸ್ತೆ ಕಾರ್ಯ,ಮುಂತಾದವು @csogok https://twitter.com/kdevforum/status/1177881613885038593 – at Aishwarya Value Mart",2019-10-10 10:21:53+00:00,kdevforum,,Water
1608,"Lord Ganesha joins protest- BBMP/BWSSB, this is your acid test! Free us from this bondage Of muck and sewage We're hoping for the best! ( Photos location: Opp Rachenahalli Lake Park, Rachenahalli Lake Road, BBMP Ward 6) ",2019-10-10 09:44:59+00:00,SGanesh_1957,,Water
1609,Sanitation comes under BWSSB and not BBMP. Please lodge a complaint at - https://www.bwssb.gov.in/complaint. If you don't get a response (generally a weeks time) please check with BWSSB (I guess the office is in MEI Layout) @chairmanbwssb,2019-10-10 05:34:32+00:00,SurajThotal,,Water
1610,"Inspite of among highest tax paying state, in midst of blame game between #BBMP and #BWSSB, it's taxpayers which suffer most @CMofKarnataka @BBMPCOMM @BBMP_MAYOR @chairmanbwssb 500m Junnasandra road turns IT hub’s albatross, irks users in Bengaluru",2019-10-10 04:48:47+00:00,itsharsh1986,#BBMP #BWSSB,Water
1611,"High time @CMofKarnataka develops sense of ownership &amp; dissolves corrupt organizations like #BBMP and #BWSSB who have been sitting on taxpayers wealth for years, &amp; instead have a single municipal body in place. @BBMPCOMM @chairmanbwssb . #bengaluruforward https://bangaloremirror.indiatimes.com/bangalore/cover-story/will-the-bbmp-wake-up-now-at-least/articleshow/71495448.cms?",2019-10-10 04:44:16+00:00,itsharsh1986,#BBMP #BWSSB #bengaluruforward,Water
1612,"Congrats and so fortunate you are , We at Byadarahalli ""C"" Street Bangalore 560046 ward 61 have been following BBMP/BWSSB/ Corporators since 10 years for DRAINAGE , till date not provided",2019-10-09 18:54:52+00:00,behuman13950998,,Water
1613,But in India everything start once rain comes and that to bwssb intentionally done this.,2019-10-09 18:54:11+00:00,kamlesh8106,,Water
1614,Snake and snail including all other insects are coming to home. Its good to this govt. Who want to reduce population by killing people with flood and insects @UNESCO @rashtrapatibhvn @bwssb its completely intentional. In all other countries they repair all the drainage before rai ,2019-10-09 18:54:10+00:00,kamlesh8106,,Water
1615,@tv9kannada intentional road blockage by bwssb leads to flood in sidedahalli area. No action by bbmp or bwssb since 1hr ,2019-10-09 18:22:29+00:00,kamlesh8106,,Water
1616,"Ladies and Gents, the wait is finally over! I present to you my EP #REALMS dropping in less than 48hours!! Pre-add/pre-save link here https://music.empi.re/realms #RealmsEP",2020-09-08 17:08:59+00:00,wandecoal,#REALMS #RealmsEP,Water
1617,@BSYBJP same on you even after telling so many times the neither bbmp nor bwssb has taken any action. This happened because of road blockage by bwssb. @narendramodi @NDRFHQ,2019-10-09 18:20:20+00:00,kamlesh8106,,Water
1618,I have already registered the complaint talked ae but only assurance no action Complaint Number: BWSSB-2019-10-08-71304 Complaint Category: Sewerage Complaint forwarded to AE CHAMARAJPET-1 &amp; 2 Service station Mobile number: 9845444086 of AE: Firoj pasha @Tejasvi_Surya,2019-10-09 13:32:42+00:00,Asambhadda,,Water
1619,"BWSSB dug up roads to be repaired soon. “..areas marked include Belathur, Channasandra, KR Puram, Ramagondanahalli, Abbigere main road, Chikkasandra Rd, Handrahalli main Rd, Hesaraghatta Rd, Vinayaka Layout, Kasavanahalli &amp; other villages.” Full list at: http://bwssb.gov.in",2019-10-09 13:00:16+00:00,WFRising,,Water
1620,@chairmanbwssb this is the grace of bwssb which has converted asphalt road into mud road. Now everyone is forced to travel on this life threatening mud road till election knock the doors. @TOIBengaluru @PMOIndia @narendramodi @BSYBJP @PCMohanMP @ArvindLBJP @BBMPCOMM,2019-10-09 12:36:10+00:00,ifexploit,,Water
1621,Also include BWSSB,2019-10-09 12:33:11+00:00,pbuhpbuh,,Water
1622,There is definitely a slow down. It takes me longer to commute than ever before. Thanks to the competition between bbmp and bwssb on who can dig up the roads faster and leave it like that. @Tejasvi_Surya @ARanganathan72 @TVMohandasPai @vinayak_jain,2019-10-09 10:41:35+00:00,sanjain71,,Water
1623,"@chairmanbwssb @bwssbchairman @bwssbdirector Dear Sir/s: We at Jalvayu Heights on HMT Main Road, Jalahalli are a community of 300+ families of defence veterans and serving Air Force and Navy personnel. BWSSB has been denying us Cauvery water supply for almost 1 yr now..",2019-10-09 10:14:45+00:00,sundar_ntrjn,,Water
1624,"@bwssbdirector @chairmanbwssb , its been more than a month, since we received a drop of BWSSB water at S G Palya, C V Ramannagar. The lines man is not responding to our calls. Its very frustrating, can we have ur intervention pls to solve this issue. Tnx",2019-10-09 09:55:18+00:00,kssk21,,Water
1625,"@bwssbchairman @chairmanbwssb , its been more than a month, since we received a drop of BWSSB water at S G Palya, C V Ramannagar. The lines man is not responding to our calls. Its very frustrating, can we have ur intervention pls to solve this issue. Tnx",2019-10-09 09:54:31+00:00,kssk21,,Water
1626,"@chairmanbwssb @chairmanbwssb , its been more than a month, since we received a drop of BWSSB water at S G Palya, C V Ramannagar. The lines man is not responding to our calls. Its very frustrating, can we have ur intervention pls to solve this issue. Thanks.",2019-10-09 09:54:03+00:00,kssk21,,Water
1627,ರಸ್ತೆ ಎಲ್ಲಿದೆ ಎಂದು ಒಂದು ವರ್ಷ ದಿಂದ ತಿಳುಯುತ್ತಿಲ್ಲ.. BWSSB ಕೆಲಸ ಎತ್ತ ಸಾಗುತ್ತಿದೆ ಗೋತ್ತಿಲ್ವ.. ಇದು ನಮ್ಮ ಸರ್ಕಾರಿ ಕಚೇರಿಗಳ ದಕ್ಷತೆಯನ್ನು ಮತ್ತೆ ಮತ್ತೆ ಎತ್ತಿ ಹಿಡಿಯುತ್ತಿದೆ.,2019-10-09 08:33:13+00:00,theju_v,,Water
1628,"@BBMP_MAYOR, @bbmpcommr, @BBMPCOMM, @PMOIndia, @CMofKarnataka, @AmitShah, @TheHinduCentre. The Roads in Kasavanhalli KPCL Layout are very bad. Pedestrians and motorists are unable to commute due to 1-foot deep sludge. BWSSB work is complete. Kindly request you to please lay roads ",2019-10-09 04:46:45+00:00,Dharanishkumar,,Water
1629,@chairmanbwssb kindly check the status of my Complain it's been 6days no one has called me with regards to my Complain. It's fully smell and sewage water mixed Number: BWSSB-2019-10-04-70905,2019-10-09 04:04:11+00:00,upi_gupta,,Water
1630,#BBMP #BWSSB #BESCOM are organised criminals. They create potholes &amp; bad roads to extract money from central govt.,2019-10-09 02:27:18+00:00,Oindrila1608,#BBMP #BWSSB #BESCOM,Water
1631,"But wait, the pic is NOT a SWD but a BWSSB sewer line - this is nothing but catastrophe. Just where do SWDs and BWSSB sewer lines merge to create the horror in the pic. It is nearly impossible to flush a water bottle. more to what meets the eye!",2019-10-09 02:24:58+00:00,dasakali,,Water
1632,Commit mass suicide along with entire BBMP and Bwssb staff. #TapTheChatter #October7,2019-10-08 20:01:29+00:00,shahashesh2001,#TapTheChatter #October7,Water
1633,Think! abt 11.5 lakhs per meter 4 BWSSB digging &amp; anothr comn man spends similr amount 4 buildng 90 metr bridge acros a river? Shudn't BWSSB take his help &amp; get it done &amp; save millions. This will reduce Taxes #FixBangaloreRoads #HowdyBengaluru https://www.google.com/amp/s/m.hindustantimes.com/india-news/odisha-man-builds-bridge-across-river-with-his-pension-money/story-XvT9qpyxe4Okl3dbmMbHPN_amp.html @MirrorNow,2019-10-08 19:26:17+00:00,PTonsh,#FixBangaloreRoads #HowdyBengaluru,Water
1634,So much of happiness BBMP boss? It's 1 out of 100000 may be that u fixed excluding many areas where mud has replaced tar .. @CMofKarnataka sir Do u really think this time @BJP4Karnataka will win all seats in Bengaluru?? Handover BBMP and BWSSB to Pvt .. @Bengaluru2050,2019-10-08 17:20:20+00:00,jjp_india,,Water
1635,"Ignominy on BBMP ,Mayors , BWSSB",2019-10-08 13:43:31+00:00,pbuhpbuh,,Water
1636,#chairmanbwssb ..Cauvery Water leaking near yelahanka newtown club. The place is near bwssb office and left unattended. Please do the needful asap ,2019-10-08 12:05:24+00:00,lakshmisajjan,#chairmanbwssb,Water
1637,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Water
1638,https://mobile.twitter.com/Nitz_007/status/1181451719604981761 Few days = 390 days completed sir! Still swd is not complete! #MI #BWSSB #BBMP #BESCOM blame on each other! 1000s are effected every day with dust and traffic! Please complete level the road get end to tar in #sarjapuraroad @kdevforum,2019-10-08 06:16:22+00:00,Nitz_007,#MI #BWSSB #BBMP #BESCOM #sarjapuraroad,Water
1639,1. File criminal case against all contractor for making bad road. 2. Make all road better. 3. Remove Encroachment for vendors 4. Implement no parking for taxis on main roads. 5. Put fine for BWSSB and BESC OM for digging road after it is laid. 6. Stop heavy vehicles,2019-10-08 06:07:51+00:00,vish2verma,,Water
1640,Sir please catch all the BBMP and BWSSB officials who are corrupt and because of them we have worst possible roads in Bellandur.. you know that it is because of corruption and if you are serious about that then please act here first..,2019-10-08 03:45:37+00:00,vikas_pg,,Water
1641,BESCOM and BWSSB approves everything without a check. BBMP starts collecting tax without a check. 90% of the buildings in Bangalore are without OC. This statement is a joke now ,2019-10-08 02:37:27+00:00,prasathvishnu,,Water
1642,"What Nonsense is happening around in Bangalore?? Public around suffer with bad roads with BWSSB/BESCOM digging ? And @BBMPCOMM on such Drama ? Sir do your job, Misra had made his money ..do you work for public or these fellows.. wish you had cleared some potholes instead of this",2019-10-07 18:38:43+00:00,SajivSBLR,,Water
1643,Together we can. We have to make an action plan. The irresponsible officials must be held accountable each month. By forming citizens forums for each locality. To reduce corruption in Bescom & Bwssb &amp; BBMP.,2019-10-07 16:20:01+00:00,bracesin,,Water
1644,Ask for BBMP and BWSSB under him so that road can be maintained well.,2019-10-07 15:31:03+00:00,sanjeevky07,,Water
1645,@BBMPCOMM @chairmanbwssb Requesting you to send someone frm #bwssb team 2 check drainage leakage in the highlighted area and bcoz of drainage leakage road has gone bad &amp; it has become dangerous specially for 2 wheelers. Plz check this on priority. @Tejasvi_Surya @HaralurORRORant,2019-10-07 12:08:14+00:00,isantp,#bwssb,Water
1646,BWSSB Non Technical DV Schedule 2019 – Check Exam Date ,2019-10-07 10:21:06+00:00,StudyDhaba,,Water
1647,BWSSB Non Technical DV Schedule 2019 – Check Assistant Date https://goo.gl/fb/4fxK99,2019-10-07 09:54:16+00:00,StudyDhaba,,Water
1648,BWSSB Non-Technical Posts DV Schedule 2019 Announced @http://bwssb.gov.in https://ift.tt/323rKsB,2019-10-07 08:04:38+00:00,job_2019,,Water
1649,ಗುಬ್ಬಾಚಿ ಮೆಲೆ ಬ್ರಹ್ಮಾಸ್ತ್ರ. Horamavu Nagarikaru - Gubbachi Bramhastra - #bwssb JCB &amp; #Bbmp inaction ,2019-10-07 07:51:25+00:00,ghanshyam_in,#bwssb #Bbmp,Water
1650,"Great that #bbmpmayor is venturing into BLR roads. Respected Sir, kindly visit Gear Road, https://goo.gl/maps/JNLFVwe1GkyC4jtY9 2 realize how the #BBMP #BWSSB have taken for granted on the common mans basic necessity of motorable roads. They have mercilessly ploughed our roads @Dkhallirising",2019-10-07 07:05:11+00:00,RagsRumbles,#bbmpmayor #BBMP #BWSSB,Water
1651,"@BBMPCOMM @bbmpcommr @BSYBJP @CMofKarnataka @nalinkateel @nimmasuresh BWSSB has torn Bangalore like never before.. Please stop digging, and rebuild the roads first. Contractors would like to save money by not repairing roads in pieces. They want to do it all at once",2019-10-07 06:32:46+00:00,SureshR05519839,,Water
1652,"@mgouthamkumar76 Very good approach sir, can u and the BBMP BWSSB Gail and BESCOM officials try this same thing in Ward 25&amp;26 pls. I can offer my bike too for this! @chairmanbwssb @NammaBESCOM @udayavani_web @prajavani @BSYBJP @nitin_gadkari @PMOIndia @narendramodi",2019-10-07 06:24:34+00:00,AnupritaRajesh,,Water
1653,"A coordinating agency has to be formed to dig up the earth just once and then cover it up immediately too. As of now BSNL digs on monday & covers up with slush, then GAIL digs the same place on tue, KPTCL digs on wed, BWSSB on thu and so on.",2019-10-07 06:17:16+00:00,Prasan2016,,Water
1654,"@ArvindLBJP The situation at the gate of Suncity Gloria Carmelaram is horrible,one side BWSSB has dug heavily and being a deadend, Autos and taxis block the gate of 1100 strong community in to a literal prison. Kindly help.",2019-10-07 04:19:06+00:00,papinayak,,Water
1655,@BBMPCOMM Seewage line work is progressing at a snail's pace at Nanjappa gardens 4th cross Babusapalya. Can you please advise BWSSB to put the road back in order?@VoiceOfHoramavu @helpgnrgarden,2019-10-07 00:51:26+00:00,dimitrovk,,Water
1656,Take pictures & complaint to bbmp & bwssb ..,2019-10-06 17:54:36+00:00,Masalatweet,,Water
1657,T c palya main road right from t c palya signal to rm nagar is full. Of potholes and dug up road which makes it difficult for loads of vehicles using this road. Every now and then bwssb dugs up the road and levels it improperly @bwssbchairman @BBMPCOMM @BBMP_MAYOR @TOIBengaluru,2019-10-06 16:07:43+00:00,ShakibSaiyed1,,Water
1658,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Water
1659,"@BBMPCOMM @BBMP_MAYOR @blrcitytraffic @whitefieldtrfps Sir, @chairmanbwssb @bwssbchairman the road in kumbena Agrahara is dug up by bwssb, which has created a mess for ppl dropping kids to schools in that area. Can the bwssb board also mention the Eta for the work to complete?",2019-10-06 15:31:45+00:00,GurucharanPadki,,Water
1660,"#Bengaluru Next time you engage sanitary workers at your apartment complex to clean manholes for repair sewage treatment plants, make sure they are certified and empanelled by BWSSB . @bwssbchairman Reports @Lolita_TNIE @santwana99 http://www.newindianexpress.com/cities/bengaluru/2019/oct/06/only-certified-workers-to-fix-stps-manholes-2043845.html @NewIndianXpress",2019-10-06 12:13:32+00:00,XpressBengaluru,#Bengaluru,Water
1661,"@BBMPCOMM any plans of laying roads on 29th Main, BTM Layout? BWSSB finished their work on one half of the road quite sometime ago! @Tejasvi_Surya",2019-10-06 11:07:13+00:00,manojbalaji,,Water
1662,@chairmanbwssb Don’t you feel little bit shame that BWSSB do such 3rd grade work. The entire road was filled with the filth in the morning. Was going for Durga Puja in the morning and this is what I see outside.There must be accountability else #swacchabharat will just be a farce,2019-10-06 09:28:33+00:00,Ayanodov,#swacchabharat,Water
1663,@chairmanbwssb @bwssbdirector @bwssbchairman @BBMPCOMM @Randeep_Dev The world must learn from BWSSB how to clean drains. Take out the blockage and dirt and put it on the ground next so that again 2 years later you can clean. SHAMEFUL ABHORING.@BSYBJP @narendramodi pls see ,2019-10-06 09:20:11+00:00,Ayanodov,,Water
1664,"I wonder if the women corporators of ward 25 and 26 even understand what BWSSB, BESCOM, Gail and other diggers are responsible for. God save us from Proxy politicians.",2019-10-06 07:33:34+00:00,AnupritaRajesh,,Water
1665,And should BBMP ask citizen to fix all the mess on the roads and localities created by various agencies like #bescom #bwssb #act #reliancejio #gaspipeline #bsnl #airtel and #bbmp themselves ? Is it what is proud #nammabengaluru ?,2019-10-06 06:01:41+00:00,SalamTuje,#bescom #bwssb #act #reliancejio #gaspipeline #bsnl #airtel #bbmp #nammabengaluru,Water
1666,Much needed move to ensure safety of cleaners. Well done Bwssb,2019-10-06 05:31:59+00:00,scooban,,Water
1667,"@BBMPCOMM BBMP control room simply closing complaints raised on Sahaaaya app without resolving. Its becoming a waste of public money. Raised complaint for drain overflow they close the ticket saying ask BWSSB, if so why this option on sahaaya app?",2019-10-06 05:08:29+00:00,sachinbhr,,Water
1668,"bharath, drainage leak is BWSSB work. Go to the nearest BWSSB office, register an inperson complaint, get the name of the Engineer. Put that person's name in your contacts. In ward 184, it has worked very well for me and kudos to our BWSSB AE that is always responsive.hth",2019-10-06 03:33:23+00:00,dasakali,,Water
1669,"Dear BWSSB, due the work done by you in BCMC layout, Raghuvanahalli since more than a year the roads ard unmotorable. All the dug areas hacd just filled with mud without levelling and aldo also without asphalting. I request you to area once to see the condition of the road!!",2019-10-05 18:28:56+00:00,pn_kalyani,,Water
1670,Existed for a period of 48 hours and then Bwssb started digging a new pipeline.,2019-10-05 18:03:45+00:00,Numb_Skull,,Water
1671,"@VoiceOfHoramavu @BBMPCOMM All these are part of the same problem...half done work by BBMP, BWSSB and BESCOM. Is this your Model Township ?? @BBMPCOMM",2019-10-05 15:37:59+00:00,dimitrovk,,Water
1672,@BSYBJP Congratulations for making Bangalore roadless. This is unique achivement which is started by previous government but you have taken to next level. Currently only 2 Dept are functional. BWSSB and BMRTC. Major contributer to ensure roadless Bangalore by digging all roads,2019-10-05 15:17:41+00:00,baleshi,,Water
1673,It'd be nice if BBMP and BWSSB worked together instead of against. Win-win situation :) ,2019-10-05 13:58:44+00:00,SriyaG,,Water
1674,BDA needs to work along with BWSSB to ensure such plants are shutdown and moved out before planning a layout. Similar issues in the upcoming Kempegowda Layout with two solid waste processing units at Kannalli and Seegehalli in the middle of layout. ,2019-10-05 12:05:10+00:00,NPKLOpenForum,,Water
1675,"Ward committee meeting in bwssb office. Discussion on bwssb, bbmp, health, traffic issues. Thanks to all Officials of bbmp, bwssb traffic. Thanks to all residents for their participation Regards Dr Lakshminarayn cr gundanna Domlur ward Corporator 112 ",2019-10-05 10:42:36+00:00,CrGundanna,,Water
1676,"I thanks MLA Shri. #KJGeorge and authorities for asphalting the portion where road was digged by BWSSB at Hutchins Road, 6th Cross, Maruthi Sevanagar (Ward 59) in #SarvagnaNagarConstituency. @thekjgeorge @INCSarvagna",2019-10-05 09:04:43+00:00,Swamy_Iyer88,#KJGeorge #SarvagnaNagarConstituency,Water
1677,"Indiranagar 15th main, ward number 88. BWSSB work has been going on from 20-25 days. People are struggling on daily basis. @BBMPCOMM @mla_raghu",2019-10-05 09:03:37+00:00,subraymani,,Water
1678,"Sir, Please fix TC palya main road and areas in Horamavu, NRI Layout wherever BWSSB work is complete. Its becoming very difficult to stay.",2019-10-05 07:42:21+00:00,graghu4u,,Water
1679,"Ladies and Gents, the wait is finally over! I present to you my EP #REALMS dropping in less than 48hours!! Pre-add/pre-save link here https://music.empi.re/realms #RealmsEP",2020-09-08 17:08:59+00:00,wandecoal,#REALMS #RealmsEP,Water
1680,Water? Do they intend to take on BWSSB role as well ?,2019-10-05 07:08:18+00:00,abhilashdp,,Water
1681,"@BBMPCOMM @chairmanbwssb @BBMP_MAYOR @DVSBJP bad road conditions due to negligence of BBMP, BWSSB. Vehicles get stuck, two wheelers skids..When will we see good roads atleast. Humble request from residents of Punyabhumi layout, Kalkrere, Horamavu. ",2019-10-05 04:18:06+00:00,radheeshmr,,Water
1682,"@RAshokaBJP... we are resident of SSK Enclave 22nd main,12th cross PNBnagar.a while back road and drain work was done near our aprtmt.since then when it rains all drain water enter the aprtmt &amp; sump last 10yrs thr ws no pro.. compl 2 BWSSB http://done.No action pl help",2019-10-05 03:25:18+00:00,girishbabu_r,,Water
1683,"Bbmp.sahaya is a fraud on Citizens... Again another headline news/app... From my experience, BBMP is the most inefficient organization and @chairmanbwssb @bwssbchairman is Baap of BBMP... @csogok @CMofKarnataka should dismantle BWSSB/BBMP and handover works to Madras Sappers",2019-10-04 17:26:55+00:00,SajivSBLR,,Water
1684,Access road to my home is completely blocked. BWSSB and BBMP has denied me right to live from more than a year now.#harlur @bwssbchairman @chairmanbwssb @bwssbdirector @BBMPCOMM @CMofKarnataka @rajeev_mp @PCMohanMP @ArvindLBJP @BangaloreMirror @kdevforum @BellandurJothge,2019-10-04 15:15:29+00:00,rajmalhotrasid,#harlur,Water
1685,@BBMPCOMM @WFRising @PanathurUpdates that’s good sir I bet it will be dug in no time either by BwSSB or cable guys or some else I bet on it ,2019-10-04 15:14:07+00:00,BharatChakunta,,Water
1686,"4/10/19 lunch of bbmp pourakarmika’s , bescom, bwssb on the occasion of Ayusha Pooja in Domlur ward office Regards #lakshminarayan gundanna Domlur ward Corporator",2019-10-04 13:49:34+00:00,CrGundanna,#lakshminarayan,Water
1687,"Sir, please keep your promise made to the Citizens of Horamavu Ward 25. No work is happening by BWSSB &amp; BBMP. Situation in Babusapalya is terrible. Pl pay a visit urgently. We're losing patience. Ppl are in agitating mood now! @VoiceOfHoramavu",2019-10-04 13:07:14+00:00,pkpani1,,Water
1688,@tv9kannada @NEWS9TWEETS @BangaloreMirror @timesofindia Look into it.....save us from this never-ending work started almost 1yr back. And no scope to get over soon. Seriously fed up with slow work of BBMP &amp; BWSSB and at the end only tax payer suffers.,2019-10-04 13:04:28+00:00,kumarpratik,,Water
1689,"@bwssbchairman @Bengaluru2050 @baadalvirus @bbmpcommr @BBMPCOMM @LaxmanSavadi @drashwathcn @BSYBJP @narendramodi Road 4m DoddaKammanaHalli 2 Gottigere via BrahmaKumari Ashram (Begur ward, Bangalore). Neither BWSSB or BBMP is working on this stretch. ",2019-10-04 12:53:16+00:00,shashanka2005,,Water
1690,An initiative by us to support #BWSSB for @swachhbharat 2.0 by Closing the water loop. Thank you @gggi_hq and @GoShantanu,2019-10-04 11:57:25+00:00,rento_wa,#BWSSB,Water
1691,What is BWSSB ?,2019-10-04 10:42:45+00:00,abhik_chimni,,Water
